"taxon","lfc_(Intercept)","lfc_treatment_groupApcMUT_HpWT","se_(Intercept)","se_treatment_groupApcMUT_HpWT","W_(Intercept)","W_treatment_groupApcMUT_HpWT","p_(Intercept)","p_treatment_groupApcMUT_HpWT","q_(Intercept)","q_treatment_groupApcMUT_HpWT","diff_(Intercept)","diff_treatment_groupApcMUT_HpWT","passed_ss_(Intercept)","passed_ss_treatment_groupApcMUT_HpWT","diff_robust_(Intercept)","diff_robust_treatment_groupApcMUT_HpWT","Root","Domain","Phylum","Class","Order","Family","Genus","Species","prevalence"
"OTU_421",0.117822325785037,-0.00340078761971121,0.345869673377325,0.441714365142852,0.340655266576376,-0.00769906502499954,0.744974214496104,0.99410669892253,0.884263257554645,0.99410669892253,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_16_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.928571428571429
"OTU_408",-0.254904526178678,0.592962175522232,0.220296467462095,0.422050291190047,-1.15709765624153,1.40495620521969,0.291212908958865,0.209635089671909,0.529478016288845,0.507181668561071,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_1_of_novel_order_85_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_2_of_novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.928571428571429
"OTU_411",-0.15470672464639,0.73399735344749,0.214544425409703,0.359182391866165,-0.721094124682826,2.04352265052287,0.503148702324293,0.0964350529585509,0.705348648118167,0.357166862809448,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_1_of_novel_order_85_of_Caudoviricetes","novel_genus_6_of_novel_subfamily_3_of_novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.892857142857143
"OTU_412",-0.390222416441172,1.04312594397479,0.114152662713774,0.473367710280629,-3.41842587955758,2.20362716197179,0.0111592546600534,0.0633907144856398,0.0880993788951588,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_1_of_novel_order_85_of_Caudoviricetes","novel_genus_9_of_novel_subfamily_0_of_novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,1
"OTU_432",-0.308740561638971,0.787920619605808,0.202796352580183,0.418605270504214,-1.52241673832324,1.88225202863965,0.178731358893447,0.108814745449238,0.43468820983127,0.37958632133455,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,0.928571428571429
"OTU_429",-0.278586097661491,0.842180570171358,0.136765734803593,0.420434526453048,-2.03695829267151,2.00311943283138,0.0810759971705853,0.0852263280673225,0.273289878103097,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,0.928571428571429
"OTU_583",0.29137700776815,-0.281088278792693,0.125394900127657,0.263524640829735,2.32367510537922,-1.06664893995361,0.0591505945038843,0.327157562026175,0.211252123228158,0.625141838266576,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_4_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes","IMGVR_UViG_2831971958_000012",0.964285714285714
"OTU_428",0.134207272523825,0.0991525038377903,0.189814939477458,0.30895320298286,0.707042727475956,0.320930493293158,0.502391443903637,0.757632127810942,0.705348648118167,0.891331915071696,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_4_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,1
"OTU_582",-0.533217762829663,1.40661750525229,0.179414249168105,0.37366989326295,-2.97199227654464,3.76433191598463,0.0248932330345039,0.00935078623806304,0.146372396081976,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_6_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes","IMGVR_UViG_3300005460_000717",0.892857142857143
"OTU_423",0.0383910554411694,0.715920538955839,0.502407846283233,0.927415753878795,0.0764141239536421,0.771952100189797,0.942053030739615,0.475027610943078,0.974537618006499,0.728370420613214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_6_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,0.75
"OTU_424",-0.266522344788636,0.499516938011589,0.0810864701124822,0.277546362455356,-3.28689045680395,1.79976034847849,0.0303038638740853,0.146279167056932,0.151519319370427,0.421959135741151,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_7_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,0.857142857142857
"OTU_422",-0.554078165713523,1.33806629266502,0.143550914074975,0.485731858385172,-3.85980242121018,2.7547427033373,0.00621308516188067,0.0283097060918268,0.0690342795764519,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_3_of_novel_order_85_of_Caudoviricetes","novel_genus_9_of_novel_subfamily_0_of_novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,1
"OTU_76",0.0452435333800173,0.0749841135071016,0.0423427562282176,0.268874091529723,1.06850704607336,0.278881885125077,0.334140706445606,0.791502261425892,0.569558022350464,0.906300299342624,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_18_of_novel_order_86_of_Caudoviricetes",NA,NA,0.892857142857143
"OTU_330",-0.200027310090839,0.700774752544186,0.176217865063828,0.273530217305953,-1.13511368451994,2.56196466864334,0.293695558263971,0.0374441353563502,0.530775105296333,0.310190063814585,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_26_of_novel_order_86_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_1_of_novel_family_26_of_novel_order_86_of_Caudoviricetes",NA,1
"OTU_329",0.163006776313802,0.158020176844607,0.1136632032833,0.252982561224901,1.43412090813167,0.624628733615072,0.201532008388029,0.555207749731031,0.451000394194149,0.781982746100043,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_26_of_novel_order_86_of_Caudoviricetes","novel_genus_2_of_novel_subfamily_1_of_novel_family_26_of_novel_order_86_of_Caudoviricetes",NA,0.785714285714286
"OTU_861",-0.0141939018387034,0.574385818419965,0.3382392286072,0.419389711445963,-0.0419640912059519,1.36957536807379,0.967888928750927,0.219864346578623,0.988206552455212,0.508911416094024,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes",NA,NA,0.607142857142857
"OTU_314",0.335356837921825,-0.415901531956288,0.209898204608665,0.33686732418288,1.59771179818839,-1.23461523899689,0.170998539803454,0.271827833885522,0.431088755807028,0.566307987261505,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_68_of_novel_order_96_of_Caudoviricetes",NA,0.678571428571429
"OTU_312",-0.389823857185722,0.808833105133502,0.116126463553457,0.321210778048736,-3.35689080040116,2.51807585675341,0.0152883482175868,0.045404966189942,0.111865962567709,0.317739058559753,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_40_of_novel_order_86_of_Caudoviricetes",NA,0.892857142857143
"OTU_517",-0.0805956815262818,0.178586597882619,0.0407617815910218,0.375401281018389,-1.97723647937984,0.475721865940757,0.119177916506354,0.659088446101,0.343782451460637,0.848611733177253,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_4_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_40_of_novel_order_86_of_Caudoviricetes","IMGVR_UViG_3300006141_000027",0.857142857142857
"OTU_518",-0.0542915044778155,0.271981340800852,0.0944762010111976,0.533563325534291,-0.574657997429223,0.509745193840861,0.586407325771012,0.628431274673967,0.768219204066827,0.824869052617588,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_7_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_40_of_novel_order_86_of_Caudoviricetes","IMGVR_UViG_3300035326_000080",0.964285714285714
"OTU_519",0.107810327803642,0.14666700433412,0.192148798718862,0.449452698917758,0.56107729281921,0.326323559046995,0.59224368983576,0.753719062916975,0.76914764913735,0.89021936564997,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_7_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_40_of_novel_order_86_of_Caudoviricetes","IMGVR_UViG_3300035421_000106",0.964285714285714
"OTU_311",0.282141600577106,-0.167129286658115,0.128883660922699,0.476712001088049,2.18911845424943,-0.350587537709685,0.0647629996383738,0.736211127509855,0.225917440598978,0.881922511960991,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_39_of_novel_order_86_of_Caudoviricetes","novel_genus_7_of_novel_subfamily_0_of_novel_family_39_of_novel_order_86_of_Caudoviricetes||novel_family_40_of_novel_order_86_of_Caudoviricetes",NA,1
"OTU_322",0.0723246049169003,0.0370706133554656,0.0430891713210369,0.251778007638327,1.67848679145032,0.14723531138874,0.15409175535411,0.888699124803047,0.411750375168615,0.947823654350224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_45_of_novel_order_86_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_1_of_novel_family_45_of_novel_order_86_of_Caudoviricetes",NA,0.892857142857143
"OTU_317",-0.300477051486348,0.665878216014504,0.153262396615549,0.335771237825786,-1.96053995057953,1.98313059905385,0.0976220529198148,0.0946125133092358,0.30057128762508,0.357166862809448,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_45_of_novel_order_86_of_Caudoviricetes","novel_genus_8_of_novel_subfamily_0_of_novel_family_45_of_novel_order_86_of_Caudoviricetes",NA,0.964285714285714
"OTU_78",0.156376101755596,0.059248611220603,0.118955392373343,0.400103247711685,1.31457766340518,0.148083304895584,0.230083040506233,0.886452414831807,0.481784043145967,0.947823654350224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_46_of_novel_order_86_of_Caudoviricetes",NA,NA,0.821428571428571
"OTU_350",-0.445568284305127,1.14274850612991,0.167751143818171,0.276002677585398,-2.65612665382532,4.14035297094655,0.0326500936191111,0.00434724629208401,0.157984323963441,0.242284524386753,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_13_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,1
"OTU_349",-0.113098870101116,0.263031202192339,0.226037403937507,0.349853717646283,-0.500354667550442,0.751831948398143,0.63806629109049,0.486014867249786,0.807678849481633,0.728370420613214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_18_of_novel_subfamily_11_of_novel_family_52_of_novel_order_86_of_Caudoviricetes",NA,0.928571428571429
"OTU_344",-0.73422699058222,1.20107390670196,0.052033145474043,0.3758499732727,-14.1107554404623,3.19562057233544,0.000146402134277812,0.033038507067351,0.00732010671389061,0.309736003756416,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_18_of_novel_family_52_of_novel_order_86_of_Caudoviricetes",NA,0.821428571428571
"OTU_526",0.0512430233845002,0.0860242729209118,0.11005446196195,0.268961357074402,0.465615137005682,0.319838782257166,0.673210283177812,0.770070765755604,0.83112380639236,0.90049503930586,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_23_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes","IMGVR_UViG_3300006143_000031",0.75
"OTU_525",-0.183977218015929,0.671884586809348,0.140869114286714,0.315354612039438,-1.30601529616688,2.13056844948037,0.232824770151519,0.0706109023217467,0.481784043145967,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_23_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes","IMGVR_UViG_3300045988_067940",0.928571428571429
"OTU_338",-0.121917458611638,0.560177019881625,0.0700273631537575,0.211380583761784,-1.74099742045044,2.65008739172051,0.125226597500648,0.0329375134932076,0.354414898586738,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_23_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,1
"OTU_669",-0.0214083631467821,0.379260648044883,0.176639596236087,0.285400714526881,-0.121197985066546,1.32887070263155,0.906939905054705,0.225568914620175,0.952701246025867,0.508911416094024,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_24_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,0.928571428571429
"OTU_336",-0.395498832418509,1.05262349273399,0.272860526360936,0.355041026055414,-1.4494541870646,2.96479396882348,0.190487838754509,0.0209619701434802,0.446455872080881,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_34_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,1
"OTU_337",0.294743413723331,-0.18981255032132,0.253720338563315,0.342157996099568,1.16168619115168,-0.554751174852231,0.283437490976443,0.59633666574743,0.521664093821674,0.802344016848819,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_37_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,0.892857142857143
"OTU_527",-0.862262642529216,1.39312738462246,0.0595920560077964,0.246737033502497,-14.4694226092217,5.64620302370766,0.000132630219864384,0.00484569048773507,0.00732010671389061,0.242284524386753,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_18_of_novel_family_52_of_novel_order_86_of_Caudoviricetes","IMGVR_UViG_3300006168_000039",0.857142857142857
"OTU_340",-0.271177194382912,0.828844544269918,0.222899822347105,0.518127950927029,-1.21658775465791,1.59969085394246,0.263185228097896,0.153700145574081,0.508003699885513,0.430934987590882,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_18_of_novel_family_52_of_novel_order_86_of_Caudoviricetes",NA,1
"OTU_335",0.367196221675067,-0.40239902104376,0.119674998609914,0.336218644065203,3.06827847035921,-1.19683732043641,0.0219904854873685,0.276509462672361,0.140364800983203,0.568170128778824,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_28_of_novel_family_52_of_novel_order_86_of_Caudoviricetes",NA,0.964285714285714
"OTU_341",-0.286987498316376,0.64429493094255,0.077016197720949,0.243541458663215,-3.72632649765717,2.64552464487585,0.00977899553664226,0.0382567745371322,0.0861518651803284,0.310190063814585,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_45_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,0.964285714285714
"OTU_342",0.0238604763864366,0.29777673688509,0.202150862680976,0.33250523116561,0.118033017865929,0.895555043874717,0.909357051466514,0.400236743875547,0.952701246025867,0.674556309902607,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_52_of_novel_order_86_of_Caudoviricetes","novel_genus_49_of_novel_subfamily_0_of_novel_family_52_of_novel_order_86_of_Caudoviricetes||novel_family_16_of_novel_order_95_of_Caudoviricetes",NA,0.964285714285714
"OTU_80",0.300392333047358,-0.295512799239426,0.182364751222594,0.444842321815669,1.64720611320715,-0.664309092788791,0.150614170230041,0.53117802880181,0.407065324946056,0.768896808256436,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_7_of_novel_order_86_of_Caudoviricetes",NA,NA,0.892857142857143
"OTU_75",-0.192099684267786,0.482453129372784,0.122276282602258,0.295549720815404,-1.57102980381446,1.63239243820541,0.176976451904494,0.163525246855173,0.43468820983127,0.434112876684517,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_86_of_Caudoviricetes","novel_family_9_of_novel_order_86_of_Caudoviricetes",NA,NA,0.857142857142857
"OTU_14",-0.17526110627788,0.30803262609741,0.158801774706588,0.2828215872922,-1.10364702536671,1.0891411403443,0.331673648389105,0.337314116768709,0.569558022350464,0.640469841965904,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_87_of_Caudoviricetes",NA,NA,NA,0.857142857142857
"OTU_5",0.0664942279368508,0.217843615359485,0.463859205253585,0.548849737017046,0.14335002342036,0.396909391891937,0.891611836950814,0.70780950283874,0.945171558605103,0.876096689527408,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_88_of_Caudoviricetes",NA,NA,NA,0.714285714285714
"OTU_36",0.0845695793378174,0.188500351572604,0.211141390507247,0.290447846614295,0.400535295967536,0.648998964082272,0.700705168754878,0.537042414652959,0.844223094885395,0.768896808256436,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_106_of_novel_order_89_of_Caudoviricetes",NA,NA,0.964285714285714
"OTU_123",0.238889081978335,-0.197107597528989,0.0556773830064814,0.648466228703933,4.29059465583226,-0.303959695669798,0.00514550346833764,0.77142408367202,0.0643187933542205,0.90049503930586,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_106_of_novel_order_89_of_Caudoviricetes","novel_genus_6_of_novel_subfamily_0_of_novel_family_106_of_novel_order_89_of_Caudoviricetes||novel_family_1_of_novel_order_109_of_Caudoviricetes",NA,0.785714285714286
"OTU_129",0.0841959607414608,0.189172865046046,0.536562969436025,0.849619779349056,0.156917203641463,0.222655909907114,0.879740135419373,0.830160646969821,0.943096220721686,0.9292843063095,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_111_of_novel_order_89_of_Caudoviricetes","novel_genus_32_of_novel_subfamily_1_of_novel_family_111_of_novel_order_89_of_Caudoviricetes",NA,1
"OTU_47",-0.0382415257438028,0.416665031080569,0.186530440657508,0.328664823831457,-0.205014932731644,1.26775061055587,0.844338673919556,0.251861393529244,0.929017889466496,0.547524768541835,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_125_of_novel_order_89_of_Caudoviricetes",NA,NA,0.892857142857143
"OTU_34",-0.729026819708161,1.27000203698552,0.291753006805806,0.62071806626083,-2.49878082728179,2.04602073955401,0.0878009792213336,0.133272679262773,0.28322589500889,0.420861092408757,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_127_of_novel_order_89_of_Caudoviricetes",NA,NA,0.571428571428571
"OTU_120",-0.0014132429605231,0.0573127424061203,0.0427089956407707,0.34705449485006,-0.0330900537303667,0.165140470031605,0.975681246434772,0.879334109920016,0.988206552455212,0.947823654350224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_127_of_novel_order_89_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_33_of_novel_order_81_of_Caudoviricetes||novel_family_127_of_novel_order_89_of_Caudoviricetes",NA,0.535714285714286
"OTU_37",0.225374005758631,-0.0649476159848605,0.271797244728651,0.420490262793987,0.82919900819316,-0.154456884573997,0.434352706997114,0.881608525563841,0.638753980878109,0.947823654350224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_131_of_novel_order_89_of_Caudoviricetes",NA,NA,0.964285714285714
"OTU_459",0.4617061051413,-0.557925949945283,0.125707053289674,0.41636754089802,3.67287350278877,-1.33998425703874,0.0104185716165778,0.228764805099579,0.0861518651803284,0.512160011416967,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_131_of_novel_order_89_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_131_of_novel_order_89_of_Caudoviricetes","IMGVR_UViG_3300006153_000068",0.892857142857143
"OTU_127",1.17997654737544,-1.78323219089511,0.206356513351882,0.773540459470889,5.71814539899364,-2.30528625757321,0.000721699594494075,0.0545644209814207,0.0216509878348222,0.317739058559753,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_131_of_novel_order_89_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_131_of_novel_order_89_of_Caudoviricetes",NA,0.964285714285714
"OTU_128",0.1161575105247,0.107866958543565,0.444725926731938,0.764728304230366,0.261188978520505,0.141052656148414,0.8026808005404,0.892444890460156,0.907316290616571,0.947823654350224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_131_of_novel_order_89_of_Caudoviricetes","novel_genus_7_of_novel_subfamily_0_of_novel_family_131_of_novel_order_89_of_Caudoviricetes",NA,0.857142857142857
"OTU_857",0.0997691900418288,0.572704891554299,0.165673189716024,0.300528525555094,0.60220479977986,1.90565900689953,0.573302515552567,0.11502504484149,0.763426073700462,0.3834168161383,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_89_of_Caudoviricetes","novel_family_132_of_novel_order_89_of_Caudoviricetes",NA,NA,0.535714285714286
